customer_id,credit_score
5413,409
5414,556
5415,575
5416,559
5417,413
5418,409
5419,577
5420,355
5421,393
5422,535
5423,412
5424,494
5425,409
5426,557
5427,339
5428,469
5429,375
5430,366
5431,554
5432,366
5433,310
5434,560
5435,403
5436,577
5437,438
5438,366
5439,537
5440,583
5441,505
5442,588
5443,595
5444,570
5445,463
5446,384
5447,392
5448,431
5449,470
5450,440
5451,565
5452,593
5453,582
5454,454
5455,609
5456,568
5457,436
5458,571
5459,503
5460,394
5461,569
5462,365
5463,578
5464,322
5465,445
5466,500
5467,497
5468,568
5469,514
5470,434
5471,568
5472,357
5473,327
5474,453
5475,588
5476,591
5477,594
5478,517
5479,555
5480,411
5481,376
5482,599
5483,383
5484,574
5485,411
5486,502
5487,560
5488,536
5489,349
5490,511
5491,412
5492,528
5493,612
5494,408
5495,389
5496,486
5497,326
5498,597
5499,388
5500,582
5501,404
5502,466
5503,598
5504,414
5505,544
5506,469
5507,372
5508,398
5509,370
5510,350
5511,581
5512,566
5513,604
5514,552
5515,547
5516,574
5517,603
5518,369
5519,344
5520,393
5521,386
5522,316
5523,514
5524,344
5525,388
5526,326
5527,334
5528,585
5529,410
5530,606
5531,394
5532,368
5533,392
5534,520
5535,612
5536,517
5537,554
5538,602
5539,525
5540,628
5541,351
5542,606
5543,381
5544,593
5545,502
5546,371
5547,547
5548,600
5549,558
5550,594
5551,360
5552,540
5553,364
5554,503
5555,353
5556,406
5557,515
5558,606
5559,370
5560,526
5561,378
5562,370
5563,590
5564,366
5565,552
5566,427
5567,503
5568,319
5569,337
5570,365
5571,398
5572,394
5573,564
5574,413
5575,555
5576,373
5577,585
5578,457
5579,478
5580,374
5581,341
5582,546
5583,433
5584,368
5585,471
5586,601
5587,562
5588,602
5589,568
5590,469
5591,402
5592,595
5593,586
5594,520
5595,614
5596,604
5597,360
5598,593
5599,319
5600,345
5601,556
5602,604
5603,599
5604,337
5605,516
5606,591
5607,626
5608,584
5609,567
5610,351
5611,533
5612,419
5613,612
5614,584
5615,593
5616,516
5617,402
5618,514
5619,604
5620,436
5621,347
5622,379
5623,588
5624,546
5625,344
5626,623
5627,428
5628,529
5629,343
5630,484
5631,477
5632,584
5633,511
5634,540
5635,573
5636,423
5637,391
5638,560
5639,544
5640,604
5641,322
5642,408
5643,561
5644,575
5645,570
5646,375
5647,568
5648,562
5649,611
5650,565
5651,340
5652,550
5653,560
5654,498
5655,392
5656,381
5657,523
5658,440
5659,383
5660,577
5661,327
5662,405
5663,315
5664,406
5665,341
5666,396
5667,584
5668,558
5669,589
5670,577
5671,369
5672,609
5673,348
5674,593
5675,583
5676,411
5677,445
5678,542
5679,541
5680,435
5681,522
5682,548
5683,593
5684,324
5685,577
5686,344
5687,554
5688,564
5689,399
5690,578
5691,559
5692,342
5693,371
5694,390
5695,409
5696,534
5697,519
5698,414
5699,452
5700,530
5701,337
5702,424
5703,572
5704,588
5705,455
5706,392
5707,362
5708,564
5709,531
5710,583
5711,529
5712,463
5713,563
5714,369
5715,577
5716,506
5717,559
5718,587
5719,443
5720,419
5721,353
5722,425
5723,427
5724,549
5725,543
5726,355
5727,570
5728,500
5729,485
5730,586
5731,492
5732,367
5733,585
5734,608
5735,467
5736,516
5737,455
5738,363
5739,588
5740,589
5741,356
5742,584
5743,517
5744,500
5745,581
5746,554
5747,572
5748,528
5749,577
5750,404
5751,398
5752,592
5753,595
5754,426
5755,389
5756,544
5757,387
5758,477
5759,571
5760,567
5761,544
5762,403
5763,592
5764,354
5765,552
5766,321
5767,405
5768,336
5769,462
5770,557
5771,556
5772,399
5773,383
5774,395
5775,381
5776,559
5777,383
5778,421
5779,334
5780,585
5781,589
5782,587
5783,376
5784,341
5785,513
5786,462
5787,588
5788,582
5789,573
5790,364
5791,624
5792,403
5793,621
5794,573
5795,586
5796,390
5797,570
5798,439
5799,412
5800,575
5801,603
5802,334
5803,596
5804,587
5805,462
5806,425
5807,372
5808,420
5809,364
5810,586
5811,580
5812,364
5813,367
5814,495
5815,585
5816,615
5817,355
5818,412
5819,585
5820,584
5821,347
5822,543
5823,562
5824,379
5825,370
5826,583
5827,588
5828,365
5829,519
5830,551
5831,602
5832,613
5833,619
5834,603
5835,578
5836,582
5837,333
5838,559
5839,459
5840,509
5841,358
5842,567
5843,374
5844,578
5845,355
5846,334
5847,567
5848,443
5849,358
5850,402
5851,531
5852,407
5853,335
5854,339
5855,352
5856,389
5857,336
5858,620
5859,556
5860,582
5861,575
5862,356
5863,549
5864,438
5865,402
5866,384
5867,405
5868,589
5869,586
5870,440
5871,340
5872,578
5873,382
5874,356
5875,550
5876,367
5877,530
5878,440
5879,329
5880,567
5881,384
5882,337
5883,360
5884,578
5885,539
5886,352
5887,552
5888,389
5889,357
5890,365
5891,458
5892,570
5893,498
5894,365
5895,367
5896,371
5897,360
5898,555
5899,439
5900,408
5901,497
5902,600
5903,515
5904,333
5905,595
5906,598
5907,349
5908,557
5909,599
5910,534
5911,589
5912,610
5913,347
5914,598
5915,574
5916,417
5917,531
5918,423
5919,498
5920,583
5921,407
5922,398
5923,579
5924,577
5925,352
5926,404
5927,535
5928,383
5929,547
5930,344
5931,348
5932,499
5933,363
5934,336
5935,448
5936,357
5937,582
5938,485
5939,554
5940,605
5941,378
5942,464
5943,363
5944,594
5945,401
5946,438
5947,336
5948,616
5949,584
5950,394
5951,428
5952,587
5953,538
5954,529
5955,587
5956,568
5957,540
5958,439
5959,394
5960,355
5961,616
5962,607
5963,342
5964,456
5965,523
5966,393
5967,322
5968,353
5969,526
5970,333
5971,608
5972,595
5973,540
5974,596
5975,376
5976,599
5977,564
5978,374
5979,510
5980,422
5981,454
5982,565
5983,538
5984,584
5985,513
5986,579
5987,446
5988,535
5989,445
5990,468
5991,438
5992,606
5993,365
5994,614
5995,577
5996,331
5997,407
5998,549
5999,568
6000,371
6001,581
6002,392
6003,351
6004,456
6005,400
6006,351
6007,575
6008,473
6009,563
6010,496
6011,576
6012,577
6013,594
6014,600
6015,403
6016,556
6017,485
6018,458
6019,350
6020,353
6021,495
6022,546
6023,585
6024,503
6025,517
6026,598
6027,559
6028,346
6029,523
6030,523
6031,597
6032,570
6033,351
6034,353
6035,471
6036,381
6037,579
6038,420
6039,355
6040,579
6041,598
6042,320
6043,602
6044,533
6045,364
6046,385
6047,423
6048,537
6049,553
6050,369
6051,507
6052,372
6053,575
6054,432
6055,489
6056,442
6057,361
6058,439
6059,560
6060,370
6061,381
6062,352
6063,546
6064,599
6065,368
6066,353
6067,368
6068,334
6069,584
6070,403
6071,508
6072,483
6073,401
6074,359
6075,414
6076,484
6077,354
6078,576
6079,520
6080,381
6081,392
6082,313
6083,612
6084,510
6085,523
6086,567
6087,608
6088,410
6089,519
6090,384
6091,459
6092,581
6093,347
6094,332
6095,495
6096,401
6097,405
6098,563
6099,377
6100,391
6101,621
6102,489
6103,395
6104,610
6105,416
6106,520
6107,476
6108,378
6109,398
6110,414
6111,526
6112,503
6113,454
6114,432
6115,407
6116,531
6117,491
6118,573
6119,577
6120,517
6121,325
6122,342
6123,406
6124,363
6125,391
6126,489
6127,357
6128,565
6129,439
6130,407
6131,348
6132,535
6133,540
6134,598
6135,505
6136,575
6137,325
6138,520
6139,527
6140,379
6141,538
6142,513
6143,505
6144,337
6145,526
6146,607
6147,344
6148,606
6149,559
6150,598
6151,583
6152,528
6153,554
6154,394
6155,397
6156,352
6157,381
6158,336
6159,515
6160,538
6161,574
6162,603
6163,450
6164,337
6165,313
6166,565
6167,604
6168,513
6169,366
6170,549
6171,431
6172,534
6173,522
6174,384
6175,322
6176,409
6177,379
6178,375
6179,367
6180,404
6181,559
6182,452
6183,370
6184,606
6185,346
6186,568
6187,413
6188,606
6189,580
6190,567
6191,353
6192,526
6193,385
6194,456
6195,561
6196,581
6197,360
6198,375
6199,608
6200,485
6201,353
6202,545
6203,595
6204,372
6205,326
6206,364
6207,558
6208,445
6209,477
6210,425
6211,570
6212,532
6213,566
6214,456
6215,511
6216,370
6217,492
6218,368
6219,586
6220,532
6221,572
6222,563
6223,438
6224,372
6225,546
6226,481
6227,321
6228,373
6229,325
6230,412
6231,433
6232,329
6233,384
6234,544
6235,364
6236,600
6237,345
6238,586
6239,351
6240,470
6241,503
6242,379
6243,485
6244,577
6245,530
6246,425
6247,382
6248,355
6249,511
6250,529
6251,535
6252,575
6253,362
6254,500
6255,376
6256,396
6257,345
6258,387
6259,329
6260,435
6261,395
6262,578
6263,305
6264,349
6265,586
6266,559
6267,634
6268,431
6269,546
6270,354
6271,566
6272,407
6273,488
6274,578
6275,582
6276,357
6277,591
6278,479
6279,579
6280,596
6281,379
6282,438
6283,512
6284,610
6285,610
6286,587
6287,365
6288,342
6289,306
6290,612
6291,357
6292,566
6293,572
6294,359
6295,591
6296,365
6297,395
6298,554
6299,606
6300,472
6301,614
6302,332
6303,574
6304,409
6305,470
6306,582
6307,469
6308,516
6309,621
6310,564
6311,329
6312,494
6313,330
6314,365
6315,576
6316,613
6317,589
6318,367
6319,603
6320,584
6321,594
6322,434
6323,358
6324,514
6325,487
6326,392
6327,612
6328,461
6329,577
6330,544
6331,608
6332,582
6333,527
6334,378
6335,532
6336,352
6337,531
6338,336
6339,548
6340,467
6341,463
6342,442
6343,577
6344,466
6345,486
6346,570
6347,401
6348,530
6349,424
6350,602
6351,604
6352,592
6353,580
6354,439
6355,440
6356,575
6357,399
6358,536
6359,444
6360,600
6361,380
6362,559
6363,578
6364,615
6365,369
6366,599
6367,488
6368,576
6369,439
6370,573
6371,585
6372,606
6373,568
6374,318
6375,567
6376,394
6377,449
6378,350
6379,461
6380,588
6381,565
6382,390
6383,565
6384,538
6385,590
6386,419
6387,573
6388,544
6389,343
6390,554
6391,345
6392,430
6393,431
6394,424
6395,599
6396,351
6397,383
6398,411
6399,346
6400,591
6401,600
6402,594
6403,610
6404,399
6405,558
6406,587
6407,602
6408,598
6409,552
6410,471
6411,492
6412,410
6413,329
6414,401
6415,579
6416,565
6417,346
6418,329
6419,385
6420,454
6421,465
6422,561
6423,546
6424,576
6425,571
6426,444
6427,405
6428,565
6429,407
6430,405
6431,582
6432,592
6433,350
6434,353
6435,365
6436,358
6437,339
6438,353
6439,553
6440,577
6441,555
6442,607
6443,585
6444,536
6445,522
6446,566
6447,620
6448,366
6449,539
6450,348
6451,556
6452,532
6453,586
6454,422
6455,573
6456,563
6457,581
6458,537
6459,597
6460,343
6461,413
6462,410
6463,628
6464,608
6465,592
6466,576
6467,538
6468,555
6469,343
6470,405
6471,357
6472,471
6473,327
6474,344
6475,555
6476,381
6477,516
6478,360
6479,419
6480,398
6481,520
6482,341
6483,350
6484,563
6485,583
6486,569
6487,583
6488,456
6489,491
6490,357
6491,520
6492,586
6493,411
6494,559
6495,571
6496,502
6497,580
6498,578
6499,364
6500,528
6501,586
6502,563
6503,545
6504,335
6505,498
6506,455
6507,604
6508,592
6509,316
6510,581
6511,309
6512,414
6513,493
6514,384
6515,400
6516,596
6517,443
6518,359
6519,559
6520,368
6521,510
6522,595
6523,342
6524,586
6525,321
6526,602
6527,487
6528,347
6529,581
6530,586
6531,421
6532,460
6533,509
6534,598
6535,606
6536,530
6537,323
6538,490
6539,465
6540,527
6541,478
6542,563
6543,423
6544,486
6545,458
6546,336
6547,610
6548,572
6549,366
6550,584
6551,423
6552,458
6553,580
6554,486
6555,613
6556,393
6557,512
6558,602
6559,434
6560,529
6561,517
6562,333
6563,600
6564,532
6565,547
6566,352
6567,590
6568,593
6569,420
6570,386
6571,378
6572,358
6573,562
6574,371
6575,528
6576,603
6577,405
6578,580
6579,422
6580,382
6581,514
6582,591
6583,588
6584,459
6585,566
6586,576
6587,614
6588,346
6589,354
6590,368
6591,510
6592,580
6593,599
6594,564
6595,401
6596,562
6597,354
6598,352
6599,334
6600,366
6601,591
6602,595
6603,434
6604,440
6605,573
6606,526
6607,544
6608,420
6609,520
6610,579
6611,518
6612,421
6613,407
6614,388
6615,378
6616,372
6617,596
6618,460
6619,317
6620,342
6621,367
6622,510
6623,540
6624,429
6625,587
6626,350
6627,334
6628,413
6629,510
6630,358
6631,361
6632,373
6633,385
6634,540
6635,434
6636,357
6637,358
6638,401
6639,561
6640,608
6641,343
6642,562
6643,575
6644,591
6645,404
6646,437
6647,579
6648,367
6649,618
6650,328
6651,504
6652,584
6653,524
6654,612
6655,607
6656,566
6657,424
6658,594
6659,530
6660,405
6661,479
6662,366
6663,620
6664,421
6665,571
6666,571
6667,333
6668,378
6669,596
6670,369
6671,602
6672,575
6673,612
6674,557
6675,467
6676,531
6677,552
6678,407
6679,407
6680,355
6681,328
6682,600
6683,409
6684,558
6685,575
6686,543
6687,582
6688,596
6689,581
6690,337
6691,425
6692,372
6693,590
6694,350
6695,595
6696,506
6697,580
6698,452
6699,577
6700,584
6701,315
6702,338
6703,587
6704,378
6705,573
6706,398
6707,331
6708,582
6709,429
6710,404
6711,591
6712,320
6713,453
6714,566
6715,516
6716,497
6717,351
6718,503
6719,604
6720,562
6721,565
6722,488
6723,418
6724,365
6725,363
6726,604
6727,565
6728,559
6729,403
6730,418
6731,513
6732,587
6733,328
6734,368
6735,578
6736,515
6737,517
6738,505
6739,372
6740,544
6741,572
6742,405
6743,389
6744,404
6745,571
6746,586
6747,439
6748,520
6749,513
6750,345
6751,574
6752,561
6753,608
6754,349
6755,332
6756,319
6757,563
6758,524
6759,556
6760,453
6761,387
6762,491
6763,563
6764,586
6765,419
6766,519
6767,398
6768,546
6769,637
6770,527
6771,379
6772,353
6773,582
6774,558
6775,406
6776,431
6777,552
6778,580
6779,553
6780,599
6781,615
6782,410
6783,389
6784,579
6785,482
6786,535
6787,589
6788,507
6789,582
6790,550
6791,543
6792,437
6793,445
6794,505
6795,479
6796,551
6797,568
6798,475
6799,329
6800,369
6801,418
6802,380
6803,560
6804,580
6805,576
6806,524
6807,378
6808,596
6809,369
6810,330
6811,600
6812,614
6813,584
6814,582
6815,360
6816,499
6817,412
6818,440
6819,357
6820,486
6821,368
6822,329
6823,581
6824,473
6825,555
6826,591
6827,579
6828,504
6829,428
6830,563
6831,360
6832,320
6833,554
6834,560
6835,390
6836,406
6837,581
6838,326
6839,550
6840,373
6841,539
6842,596
6843,614
6844,321
6845,508
6846,562
6847,582
6848,499
6849,354
6850,367
6851,497
6852,581
6853,575
6854,321
6855,390
6856,377
6857,596
6858,589
6859,571
6860,383
6861,508
6862,511
6863,601
6864,560
6865,344
6866,423
6867,350
6868,397
6869,349
6870,472
6871,343
6872,406
6873,609
6874,447
6875,579
6876,550
6877,572
6878,616
6879,483
6880,548
6881,321
6882,386
6883,564
6884,346
6885,382
6886,521
6887,563
6888,337
6889,379
6890,523
6891,564
6892,388
6893,547
6894,509
6895,580
6896,579
6897,292
6898,573
6899,572
6900,373
6901,517
6902,588
6903,570
6904,445
6905,343
6906,323
6907,398
6908,364
6909,497
6910,470
6911,616
6912,362
6913,604
6914,372
6915,483
6916,588
6917,414
6918,391
6919,602
6920,598
6921,322
6922,425
6923,362
6924,362
6925,445
6926,409
6927,463
6928,363
6929,365
6930,539
6931,373
6932,479
6933,389
6934,590
6935,597
6936,407
6937,366
6938,549
6939,396
6940,345
6941,402
6942,508
6943,591
6944,350
6945,576
6946,588
6947,410
6948,401
6949,545
6950,527
6951,345
6952,580
6953,626
6954,366
6955,348
6956,515
6957,435
6958,404
6959,446
6960,395
6961,523
6962,568
6963,384
6964,578
6965,324
6966,457
6967,521
6968,395
6969,589
6970,486
6971,591
6972,480
6973,592
6974,407
6975,596
6976,597
6977,504
6978,576
6979,558
6980,329
6981,582
6982,385
6983,606
6984,548
6985,552
6986,558
6987,485
6988,595
6989,356
6990,560
6991,392
6992,597
6993,440
6994,517
6995,364
6996,550
6997,341
6998,572
6999,335
7000,326
7001,540
7002,403
7003,401
7004,355
7005,615
7006,379
7007,351
7008,578
7009,576
7010,587
7011,543
7012,367
7013,432
7014,568
7015,457
7016,371
7017,438
7018,608
7019,445
7020,589
7021,455
7022,508
7023,509
7024,554
7025,538
7026,579
7027,363
7028,453
7029,387
7030,380
7031,607
7032,419
7033,383
7034,540
7035,592
7036,384
7037,550
7038,450
7039,325
7040,593
7041,318
7042,571
7043,567
7044,581
7045,390
7046,442
7047,328
7048,569
7049,614
7050,584
7051,559
7052,614
7053,577
7054,372
7055,574
7056,580
7057,321
7058,526
7059,375
7060,402
7061,574
7062,593
7063,575
7064,581
7065,381
7066,590
7067,321
7068,585
7069,414
7070,592
7071,563
7072,571
7073,463
7074,571
7075,558
7076,356
7077,376
7078,393
7079,556
7080,571
7081,414
7082,558
7083,591
7084,417
7085,417
7086,438
7087,607
7088,504
7089,555
7090,579
7091,447
7092,507
7093,592
7094,505
7095,521
7096,355
7097,482
7098,361
7099,304
7100,571
7101,481
7102,588
7103,364
7104,475
7105,569
7106,601
7107,577
7108,557
7109,364
7110,568
7111,510
7112,490
7113,554
7114,454
7115,322
7116,293
7117,514
7118,604
7119,347
7120,569
7121,452
7122,436
7123,504
7124,541
7125,532
7126,390
7127,400
7128,413
7129,349
7130,582
7131,520
7132,344
7133,402
7134,328
7135,586
7136,521
7137,535
7138,591
7139,392
7140,417
7141,353
7142,520
7143,583
7144,614
7145,367
7146,607
7147,394
7148,565
7149,598
7150,584
7151,596
7152,614
7153,363
7154,346
7155,581
7156,536
7157,547
7158,532
7159,369
7160,398
7161,568
7162,538
7163,576
7164,579
7165,420
7166,359
7167,492
7168,596
7169,580
7170,575
7171,326
7172,371
7173,292
7174,609
7175,344
7176,383
7177,349
7178,375
7179,340
7180,593
7181,580
7182,443
7183,551
7184,359
7185,552
7186,390
7187,421
7188,515
7189,610
7190,367
7191,446
7192,600
7193,515
7194,565
7195,463
7196,578
7197,571
7198,504
7199,607
7200,576
7201,580
7202,563
7203,572
7204,364
7205,581
7206,579
7207,538
7208,578
7209,602
7210,442
7211,466
7212,558
7213,597
7214,602
7215,563
7216,582
7217,510
7218,373
7219,588
7220,360
7221,579
7222,362
7223,363
7224,525
7225,345
7226,384
7227,589
7228,337
7229,586
7230,550
7231,388
7232,379
7233,627
7234,610
7235,572
7236,612
7237,562
7238,412
7239,511
7240,392
7241,367
7242,561
7243,595
7244,597
7245,503
7246,613
7247,399
7248,548
7249,538
7250,364
7251,558
7252,602
7253,388
7254,581
7255,380
7256,498
7257,609
7258,401
7259,563
7260,491
7261,612
7262,555
7263,550
7264,524
7265,571
7266,582
7267,356
7268,590
7269,565
7270,592
7271,615
7272,549
7273,352
7274,603
7275,542
7276,472
7277,530
7278,355
7279,368
7280,341
7281,563
7282,595
7283,527
7284,309
7285,508
7286,399
7287,606
7288,604
7289,608
7290,352
7291,603
7292,458
7293,442
7294,347
7295,368
7296,396
7297,548
7298,311
7299,377
7300,571
7301,468
7302,355
7303,536
7304,365
7305,370
7306,586
7307,450
7308,579
7309,569
7310,409
7311,607
7312,412
7313,414
7314,355
7315,347
7316,591
7317,341
7318,422
7319,330
7320,569
7321,577
7322,327
7323,537
7324,438
7325,450
7326,549
7327,614
7328,320
7329,320
7330,541
7331,538
7332,365
7333,563
7334,587
7335,574
7336,317
7337,478
7338,594
7339,509
7340,386
7341,363
7342,601
7343,378
7344,372
7345,533
7346,375
7347,540
7348,362
7349,366
7350,607
7351,335
7352,582
7353,593
7354,407
7355,394
7356,588
7357,405
7358,469
7359,564
7360,463
7361,393
7362,562
7363,604
7364,344
7365,612
7366,593
7367,333
7368,562
7369,390
7370,385
7371,417
7372,594
7373,345
7374,447
7375,384
7376,510
7377,590
7378,459
7379,544
7380,483
7381,400
7382,409
7383,429
7384,398
7385,360
7386,375
7387,343
7388,566
7389,565
7390,571
7391,338
7392,614
7393,597
7394,528
7395,448
7396,380
7397,364
7398,586
7399,588
7400,580
7401,529
7402,598
7403,347
7404,510
7405,520
7406,327
7407,413
7408,581
7409,562
7410,336
7411,379
7412,394
7413,586
7414,562
7415,507
7416,605
7417,465
7418,608
7419,606
7420,368
7421,429
7422,605
7423,371
7424,367
7425,548
7426,528
7427,413
7428,468
7429,438
7430,473
7431,544
7432,580
7433,352
7434,504
7435,593
7436,390
7437,555
7438,357
7439,338
7440,345
7441,511
7442,403
7443,386
7444,579
7445,561
7446,482
7447,477
7448,434
7449,416
7450,561
7451,383
7452,606
7453,588
7454,585
7455,365
7456,382
7457,377
7458,575
7459,584
7460,348
7461,506
7462,460
7463,491
7464,412
7465,557
7466,374
7467,374
7468,381
7469,573
7470,565
7471,356
7472,403
7473,399
7474,613
7475,342
7476,471
7477,357
7478,385
7479,577
7480,563
7481,555
7482,581
7483,584
7484,393
7485,617
7486,573
7487,572
7488,390
7489,412
7490,403
7491,558
7492,343
7493,572
7494,421
7495,351
7496,577
7497,494
7498,365
7499,405
7500,607
7501,537
7502,603
7503,551
7504,331
7505,583
7506,339
7507,461
7508,493
7509,381
7510,408
7511,440
7512,604
7513,344
7514,512
7515,582
7516,620
7517,440
7518,566
7519,323
7520,575
7521,549
7522,506
7523,354
7524,450
7525,612
7526,337
7527,444
7528,423
7529,333
7530,396
7531,442
7532,564
7533,343
7534,373
7535,552
7536,483
7537,565
7538,586
7539,583
7540,551
7541,409
7542,577
7543,553
7544,379
7545,364
7546,568
7547,448
7548,502
7549,460
7550,552
7551,403
7552,621
7553,530
7554,592
7555,618
7556,562
7557,374
7558,420
7559,457
7560,335
7561,369
7562,594
7563,368
7564,398
7565,422
7566,333
7567,574
7568,606
7569,366
7570,318
7571,554
7572,354
7573,417
7574,582
7575,309
7576,377
7577,361
7578,361
7579,577
7580,556
7581,378
7582,582
7583,427
7584,556
7585,405
7586,563
7587,511
7588,615
7589,541
7590,618
7591,390
7592,533
7593,443
7594,404
7595,400
7596,352
7597,618
7598,378
7599,346
7600,327
7601,522
7602,425
7603,592
7604,498
7605,506
7606,395
7607,545
7608,429
7609,443
7610,617
7611,568
7612,596
7613,387
7614,368
7615,614
7616,584
7617,335
7618,418
7619,392
7620,572
7621,417
7622,586
7623,339
7624,575
7625,585
7626,411
7627,583
7628,587
7629,373
7630,561
7631,360
7632,428
7633,435
7634,328
7635,577
7636,378
7637,607
7638,486
7639,601
7640,594
7641,552
7642,378
7643,554
7644,411
7645,400
7646,578
7647,394
7648,409
7649,344
7650,474
7651,557
7652,617
7653,576
7654,593
7655,599
7656,379
7657,595
7658,362
7659,578
7660,368
7661,561
7662,362
7663,341
7664,403
7665,515
7666,345
7667,604
7668,433
7669,559
7670,535
7671,399
7672,430
7673,556
7674,566
7675,590
7676,588
7677,573
7678,436
7679,601
7680,482
7681,612
7682,485
7683,518
7684,371
7685,535
7686,446
7687,579
7688,483
7689,493
7690,337
7691,385
7692,380
7693,417
7694,567
7695,319
7696,393
7697,382
7698,546
7699,541
7700,544
7701,547
7702,597
7703,576
7704,360
7705,514
7706,363
7707,563
7708,410
7709,611
7710,608
7711,570
7712,372
7713,597
7714,568
7715,594
7716,511
7717,582
7718,428
7719,603
7720,476
7721,405
7722,462
7723,592
7724,365
7725,321
7726,544
7727,572
7728,375
7729,343
7730,354
7731,581
7732,553
7733,371
7734,380
7735,449
7736,449
7737,582
7738,505
7739,595
7740,579
7741,590
7742,317
7743,572
7744,564
7745,361
7746,426
7747,512
7748,575
7749,586
7750,423
7751,586
7752,357
7753,570
7754,567
7755,540
7756,601
7757,401
7758,396
7759,310
7760,592
7761,357
7762,341
7763,561
7764,352
7765,516
7766,560
7767,436
7768,585
7769,551
7770,519
7771,589
7772,416
7773,577
7774,553
7775,480
7776,360
7777,391
7778,332
7779,567
7780,558
7781,412
7782,561
7783,550
7784,525
7785,601
7786,410
7787,364
7788,508
7789,518
7790,400
7791,309
7792,587
7793,457
7794,358
7795,378
7796,569
7797,385
7798,315
7799,322
7800,579
7801,619
7802,569
7803,471
7804,478
7805,509
7806,408
7807,575
7808,601
7809,601
7810,438
7811,560
7812,597
7813,517
7814,550
7815,333
7816,594
7817,599
7818,608
7819,447
7820,358
7821,463
7822,539
7823,391
7824,474
7825,359
7826,332
7827,407
7828,528
7829,567
7830,569
7831,516
7832,421
7833,327
7834,612
7835,420
7836,524
7837,550
7838,377
7839,592
7840,492
7841,589
7842,518
7843,565
7844,578
7845,520
7846,338
7847,453
7848,356
7849,375
7850,597
7851,609
7852,381
7853,584
7854,419
7855,576
7856,397
7857,376
7858,587
7859,611
7860,388
7861,402
7862,521
7863,559
7864,430
7865,331
7866,615
7867,342
7868,604
7869,473
7870,345
7871,534
7872,407
7873,405
7874,363
7875,340
7876,577
7877,365
7878,378
7879,345
7880,395
7881,559
7882,410
7883,359
7884,422
7885,330
7886,357
7887,379
7888,583
7889,351
7890,425
7891,568
7892,571
7893,361
7894,425
7895,614
7896,537
7897,605
7898,418
7899,333
7900,479
7901,583
7902,594
7903,539
7904,561
7905,389
7906,401
7907,304
7908,606
7909,575
7910,581
7911,384
7912,405
7913,547
7914,516
7915,378
7916,598
7917,572
7918,571
7919,428
7920,562
7921,377
7922,589
7923,493
7924,443
7925,382
7926,381
7927,511
7928,582
7929,385
7930,334
7931,337
7932,373
7933,565
7934,484
7935,371
7936,392
7937,421
7938,557
7939,514
7940,567
7941,392
7942,576
7943,594
7944,502
7945,371
7946,420
7947,328
7948,602
7949,415
7950,367
7951,370
7952,392
7953,544
7954,345
7955,389
7956,555
7957,355
7958,560
7959,594
7960,364
7961,422
7962,386
7963,350
7964,543
7965,360
7966,422
7967,545
7968,566
7969,358
7970,328
7971,591
7972,611
7973,387
7974,350
7975,570
7976,365
7977,350
7978,395
7979,515
7980,343
7981,589
7982,625
7983,506
7984,519
7985,425
7986,431
7987,313
7988,329
7989,340
7990,346
7991,392
7992,592
7993,577
7994,534
7995,469
7996,395
7997,556
7998,496
7999,606
8000,561
8001,423
8002,344
8003,350
8004,331
8005,589
8006,325
8007,587
8008,573
8009,399
8010,351
8011,455
8012,575
8013,364
8014,583
8015,529
8016,569
8017,393
8018,551
8019,394
8020,401
8021,436
8022,581
8023,486
8024,382
8025,380
8026,404
8027,391
8028,576
8029,523
8030,567
8031,429
8032,556
8033,567
8034,401
8035,526
8036,376
8037,411
8038,446
8039,553
8040,330
8041,408
8042,406
8043,584
8044,554
8045,593
8046,570
8047,518
8048,586
8049,577
8050,562
8051,456
8052,387
8053,558
8054,351
8055,344
8056,553
8057,467
8058,563
8059,373
8060,612
8061,443
8062,363
8063,600
8064,377
8065,446
8066,382
8067,535
8068,575
8069,393
8070,419
8071,408
8072,497
8073,507
8074,578
8075,584
8076,585
8077,571
8078,346
8079,333
8080,581
8081,359
8082,414
8083,372
8084,339
8085,529
8086,551
8087,303
8088,598
8089,608
8090,322
8091,571
8092,579
8093,599
8094,485
8095,587
8096,601
8097,402
8098,340
8099,358
8100,363
8101,543
8102,410
8103,520
8104,568
8105,558
8106,561
8107,582
8108,327
8109,605
8110,555
8111,461
8112,578
8113,388
8114,317
8115,581
8116,353
8117,599
8118,506
8119,347
8120,406
8121,391
8122,566
8123,582
8124,580
8125,579
8126,334
8127,551
8128,428
8129,401
8130,605
8131,595
8132,450
8133,425
8134,419
8135,581
8136,512
8137,610
8138,536
8139,602
8140,596
8141,377
8142,526
8143,383
8144,605
8145,388
8146,600
8147,512
8148,361
8149,565
8150,384
8151,365
8152,467
8153,583
8154,361
8155,564
8156,519
8157,380
8158,576
8159,389
8160,375
8161,507
8162,415
8163,582
8164,391
8165,561
8166,598
8167,342
8168,617
8169,382
8170,509
8171,452
8172,572
8173,359
8174,583
8175,575
8176,364
8177,541
8178,609
8179,571
8180,318
8181,421
8182,587
8183,513
8184,385
8185,442
8186,403
8187,530
8188,346
8189,355
8190,382
8191,425
8192,395
8193,531
8194,424
8195,416
8196,413
8197,494
8198,576
8199,428
8200,460
8201,372
8202,419
8203,575
8204,395
8205,415
8206,584
8207,605
8208,544
8209,359
8210,439
